sample_id,richness,shannon,simpson,richness_z,shannon_z,simpson_z
MI_222_H,138,1.3738561237664368,0.47513879856442554,-1.34643796772861,-2.4447545920927882,-2.816058131098597
MI_223_H,282,3.197659550833226,0.8974309853020301,0.5723313133323311,0.10267101578160348,0.2576280009435012
MI_224_H,197,2.593539675748899,0.7546908905015004,-0.5602755539605855,-0.741142751193699,-0.7813167478670585
MI_225_H,218,2.8235007885171153,0.8028060424597372,-0.28045503380586495,-0.419941014873246,-0.43110691694962305
MI_226_H,163,2.4597882348871933,0.7793581584650232,-1.0133183008777522,-0.9279621421897926,-0.6017741424483191
MI_227_H,195,2.2049954106223195,0.7218896842958706,-0.5869251273086541,-1.283847955102683,-1.0200628478301708
MI_228_H,206,2.3225927120113186,0.765330358986904,-0.4403524738942767,-1.1195921079376976,-0.7038765589103917
MI_229_H,324,2.7890734680260767,0.838895639689951,1.1319723536417723,-0.4680279065457874,-0.1684260102189967
MI_230_H,146,2.7411312192030435,0.8552291781709023,-1.2398396743363356,-0.5349919831224503,-0.04954109524122832
MI_232_H,212,3.452304978754181,0.9298081343741323,-0.36040375385007084,0.4583509505743887,0.49328756847373406
MI_233_H,242,3.295714458179726,0.9164071094874672,0.039339846370958595,0.23963072220893306,0.3957471790397995
MI_234_H,104,2.469680743906552,0.8317145917493102,-1.7994807146457767,-0.9141446274137777,-0.2206938194796778
MI_235_H,275,3.646341999810923,0.9437606120261783,0.4790578066140909,0.7293751569004938,0.5948417492366578
MI_236_H,240,3.6718663909502336,0.9477682702174768,0.012690273022889966,0.7650267444831839,0.6240117973488978
MI_237_H,199,3.1156389786149896,0.9022296921850371,-0.5336259806125169,-0.011892485383258922,0.29255575774615883
MI_238_H,260,3.3501239409768067,0.9093035895747402,0.2791860065035762,0.31562800773405164,0.3440436634878992
MI_239_H,132,2.89840013356226,0.8852855412471422,-1.426386687772816,-0.31532419775941656,0.16922645307825893
MI_240_H,233,3.3690639065688526,0.9179392617053255,-0.08058323369535023,0.3420826972282121,0.4068990666950992
MI_241_H,203,3.560150103288501,0.9449968925854522,-0.48032683391637965,0.6089852940819956,0.6038401122888124
MI_242_H,154,2.33391024455682,0.7587380946894708,-1.133241380944061,-1.10378416954012,-0.7518588611791454
MI_243_H,275,3.5964319111407574,0.9292468823441045,0.4790578066140909,0.659662469621392,0.4892024524439907
MI_244_H,118,2.6951494672116025,0.8285497075915049,-1.6129337012092964,-0.5992177054670528,-0.2437296720265075
MI_245_H,240,3.1533267559856353,0.8827927864519929,0.012690273022889966,0.04074849979805466,0.15108274574702968
MI_246_H,361,3.374393716244055,0.8563782164773732,1.624989460581042,0.3495271912181943,-0.04117773163019517
MI_247_H,186,3.3059156553140476,0.934415347828466,-0.706848207374963,0.2538794018776297,0.5268215256405578
MI_248_H,107,1.9753287659841756,0.7502084048469172,-1.7595063546236738,-1.6046383885139972,-0.8139428641587412
MI_249_H,128,2.9316241040981725,0.8682413899113435,-1.4796858344689532,-0.2689181037240705,0.04516928782972598
MI_250_H,122,2.3042151192458635,0.7166124150672455,-1.5596345545131591,-1.1452612944997056,-1.0584738574403403
MI_251_H,250,3.569659432410422,0.9427340440919565,0.1459381397632331,0.6222675964175312,0.587369795641226
MI_252_H,141,1.3885975517305884,0.6743665744424858,-1.306463607706507,-2.4241642748825005,-1.3659634547922048
MI_253_H,131,3.6793306605953533,0.9515410635399701,-1.4397114744468502,0.7754525784057786,0.651472363465444
MI_254_H,312,2.6104821662194024,0.8058087845651811,0.9720749135533605,-0.7174780659292667,-0.4092512277906457
MI_255_H,321,3.3042709315256134,0.880613142642146,1.0919979936196693,0.2515821085211433,0.1352180407832111
MI_256_H,167,3.606563889549747,0.9512649961787825,-0.9600191541816149,0.6738144669663041,0.6494629859627546
MI_257_H,235,2.3865896638391724,0.751240518158322,-0.0539336603472816,-1.030203376952377,-0.8064305481093507
MI_258_H,231,2.7331264242724753,0.8246825772209436,-0.10723280704341885,-0.5461728040866417,-0.27187687759670853
MI_259_H,298,2.8326694041900575,0.8386510406498601,0.7855279001168801,-0.40713460931035295,-0.17020634312841262
MI_260_H,198,2.8480345349182064,0.8688212812148489,-0.5469507672865512,-0.3856731256305163,0.04939007124380322
MI_261_H,137,1.001692810782398,0.3348688217691055,-1.3597627544026443,-2.9645794480706438,-3.8370239361930176
MI_262_H,362,3.6665314371185125,0.9395070896180864,1.6383142472550762,0.7575750653131259,0.5638821595291499
MI_263_H,211,3.198071881129258,0.9126043988173262,-0.37372854052410515,0.10324694449158736,0.368068857209414
MI_264_H,279,3.358287072507313,0.9191780171577165,0.5323569533102281,0.3270299877899301,0.4159154434469896
MI_265_H,224,3.4673315577889015,0.9295163439931922,-0.20050631376165906,0.47933955694703884,0.49116374976354704
MI_266_H,363,4.165957205591743,0.9633360702588292,1.6516390339291105,1.4551557217368318,0.7373232262511844
MI_267_H,352,3.7687125093977656,0.938829459172834,1.505066380514733,0.900298056344495,0.5589499742611428
MI_269_H,203,2.310921362439599,0.7313041960142692,-0.48032683391637965,-1.1358942457318293,-0.9515386008334581
MI_270_H,383,2.7220639629814323,0.8098422985479566,1.9181347674097968,-0.5616244677696326,-0.379892986313262
MI_271_H,194,3.0051939374327903,0.8966661951188521,-0.6002499139826885,-0.16615830262803216,0.25206141682524763
MI_273_H,186,1.7462493215829868,0.6715723821180157,-0.706848207374963,-1.9246086409242398,-1.3863011983444404
MI_274_H,138,2.0175832950764017,0.6411345858501565,-1.34643796772861,-1.5456187223258886,-1.6078450374602085
MI_275_H,108,2.5891545348370917,0.8195652637847174,-1.7461815679496395,-0.7472677644967177,-0.3091236366801643
MI_276_H,272,3.7628196928682067,0.9558651873723448,0.439083446591988,0.8920671738342857,0.6829458310649317
MI_277_H,334,3.3272271682375343,0.9042461096106575,1.2652202203821155,0.28364658673874676,0.3072324069293193
MI_278_H,365,3.6486709815235767,0.9351894541142243,1.6782886072771792,0.7326281980819259,0.532455917727334
MI_279_H,297,2.22580505229316,0.6273415631249318,0.7722031134428459,-1.2547817666657821,-1.7082386132850136
MI_280_H,122,2.1107970503140745,0.750955070199148,-1.5596345545131591,-1.4154209698847273,-0.8085082030153322
MI_281_H,313,3.1894503329986765,0.866830171795776,0.9853997002273949,0.09120466396868712,0.03489762833108257
MI_282_H,330,3.6901659044667463,0.9463752720380008,1.2119210736859782,0.7905868726481919,0.6138727530551994
MI_283_H,322,3.8706704787499033,0.94899661085779,1.1053227802937038,1.0427094249162883,0.6329523690907575
MI_284_H,205,3.04569600181909,0.8581053661654631,-0.453677260568311,-0.10958641858712155,-0.02860653990331338
MI_285_H,149,0.8266633709304498,0.2414040016689104,-1.1998653143142326,-3.2090545217510678,-4.517314811558619
MI_286_H,175,2.6281823985023562,0.7894719334703717,-0.8534208607893404,-0.6927549930839438,-0.5281602538829367
MI_287_H,318,3.6949918731669484,0.9490499899899904,1.0520236335975663,0.7973276189738348,0.6333408932063758
MI_288_H,404,3.8537727427391877,0.9555564227828148,2.1979552875645174,1.019107251134858,0.6806984642731475
MI_289_H,257,2.0631961257836835,0.6104607522999979,0.2392116464814733,-1.4819082964834254,-1.831106892073382
MI_290_H,145,2.66052161350462,0.8751869561099093,-1.2531644610103698,-0.6475846950064714,0.09572312513521491
MI_291_H,173,2.968212908212161,0.8789359139248125,-0.880070434137409,-0.21781212641412628,0.12301020267813659
MI_292_H,174,2.6395299429662296,0.806222265330746,-0.8667456474633747,-0.6769051350758059,-0.40624167626471913
MI_293_H,255,3.8253847869127644,0.9596348667299152,0.21256207313340467,0.9794559353438007,0.7103837319484942
MI_294_H,400,4.02527755350296,0.9639813563663266,2.14465614086838,1.2586592446936933,0.7420199907713549
MI_295_H,226,3.0059609040450144,0.8999836598268067,-0.17385674041359042,-0.16508703016556805,0.2762078386313299
MI_296_H,287,3.1793015337598813,0.9068379905225569,0.6389552467025027,0.07702917186992365,0.32609761131861986
MI_297_H,114,2.1228951232068622,0.7190587356926634,-1.6662328479054336,-1.398522799700573,-1.0406681247817158
MI_298_H,356,4.201046682901008,0.9675362606369126,1.5583655272108703,1.5041674911731406,0.7678946346799967
MI_299_H,285,3.6251587919066064,0.952386106886173,0.6123056733544341,0.6997871840567476,0.6576230763977958
MI_300_H,247,2.659661187949086,0.814911335104048,0.10596377974113017,-0.6487865076916041,-0.34299761421168523
MI_301_H,148,2.8041879243248116,0.8497325255839876,-1.2131901009882669,-0.44691655624724147,-0.08954890348313364
MI_302_H,364,4.0180042984590845,0.9627966278896894,1.6649638206031447,1.248500213365866,0.73339685351417
MI_303_H,199,3.028412307162752,0.88497031375833,-0.5336259806125169,-0.13372768606848004,0.16693204557741045
MI_304_H,193,3.436473317786732,0.9407602774743655,-0.6135747006567228,0.4362378335766167,0.573003583641792
MI_305_H,253,3.543466609880079,0.9360634294347541,0.18591249978533606,0.5856823669645866,0.5388172142580905
MI_306_H,168,3.0748893596748363,0.8987304033911813,-0.9466943675075806,-0.06881014507108027,0.2670859153586457
MI_307_H,240,2.3245423394818596,0.7013264571591136,0.012690273022889966,-1.1168689356535773,-1.1697338767179368
MI_308_H,216,3.3993067505477463,0.9235264101129497,-0.30710460715393356,0.3843248566974971,0.44756555572215356
MI_309_H,219,3.4079399946121995,0.9186563776192671,-0.26713024713183064,0.3963834736966921,0.412118649981206
MI_310_H,268,3.7089591493726144,0.955586217930465,0.3857842998958507,0.8168366277576334,0.6809153305449157
MI_311_H,193,2.882523874342295,0.8940280758153477,-0.6135747006567228,-0.3374996080552707,0.23285966274947878
MI_312_H,341,3.409271556316878,0.8813196703003257,1.3584937271003557,0.398243353075479,0.14036055663610436
MI_313_H,111,2.30405207864466,0.8195174586776692,-1.7062072079275366,-1.14548902397782,-0.3094715898253785
MI_314_H,220,3.7700125909938644,0.954138002795982,-0.2538054604577963,0.9021139653953705,0.6703743854010743
MI_315_H,385,3.7470169408277108,0.9418161754190949,1.9447843407578653,0.8699944358267732,0.5806890179725558
MI_316_H,213,3.16241221242681,0.9235003935194184,-0.3470789671760365,0.05343875141946946,0.44737619194690137
MI_317_H,212,3.3908604423589934,0.9316680548169074,-0.36040375385007084,0.37252734527016473,0.5068251423413072
MI_318_H,208,3.603967704716034,0.9493916907380564,-0.41370290054620806,0.6701882056982172,0.6358279883590304
MI_319_H,183,3.043570286842005,0.897118485366331,-0.7468225673970659,-0.1125555438159175,0.25535344614758365
MI_320_H,216,3.6633797587822636,0.9463600278200057,-0.30710460715393356,0.7531729099150215,0.6137617968430867
MI_321_H,236,2.863948695162116,0.7839313635018943,-0.04060887367324729,-0.3634447764940348,-0.5684877181613599
MI_322_H,213,2.1578011116986264,0.6302087792682668,-0.3470789671760365,-1.3497673211043413,-1.6873693602556843
MI_323_H,281,3.732602803786453,0.948359152881505,0.5590065266582969,0.8498612672684895,0.6283125822251665
MI_324_H,90,2.3142195902453593,0.7229954011846108,-1.9860277280822571,-1.1312873950985292,-1.012014802487108
MI_325_H,301,3.832294348254518,0.9511840803663775,0.8255022601389831,0.9891069718754466,0.6488740340042221
MI_326_H,183,2.675314702151802,0.8034703273823394,-0.7468225673970659,-0.6269222199391918,-0.42627186809375667
MI_327_H,264,2.2821854356243825,0.6792842856164973,0.3324851531997135,-1.1760315953763674,-1.3301695161126341
MI_328_H,303,3.594939909295331,0.9311502617714407,0.8521518334870517,0.6575784929977996,0.5030563458702801
MI_329_H,228,3.6420621312733306,0.9055922757104701,-0.14720716706552178,0.7233971844122341,0.3170305803323948
MI_330_H,205,2.2857014369650486,0.7996113426600501,-0.453677260568311,-1.17112056619438,-0.45435978493706086
MI_331_H,385,3.7600345375849957,0.9433861492294723,1.9447843407578653,0.8881769651719579,0.5921161929953905
MI_332_H,370,3.649428905505187,0.9416378996066724,1.7449125406473507,0.7336868401104046,0.579391423772306
MI_333_H,149,2.1119182191947052,0.732992237719694,-1.1998653143142326,-1.4138549599327315,-0.939252059563641
MI_334_H,230,3.489602373629734,0.9185455977327361,-0.12055759371745317,0.510446662975694,0.41131233006425477
MI_335_H,194,2.5285429055481607,0.7508902096591596,-0.6002499139826885,-0.8319279939348971,-0.8089802954398192
MI_336_H,187,3.3392147746307774,0.9372794111935935,-0.6935234207009287,0.3003904611333572,0.54766783093143
MI_337_H,281,3.396885394614081,0.913519087895675,0.5590065266582969,0.380942790396022,0.3747264919550883
MI_338_H,256,3.63352424360462,0.9317036906905192,0.22588685980743897,0.7114717579317016,0.5070845207858147
MI_339_H,213,2.3312119701118967,0.6784833462176143,-0.3470789671760365,-1.1075530260495772,-1.3359992150752689
MI_340_H,302,3.1824584580875777,0.8536978494187542,0.8388270468130175,0.08143865468761372,-0.06068698923807757
MI_341_H,213,2.423788053136573,0.774855289711905,-0.3470789671760365,-0.9782459521216315,-0.6345486186890199
MI_342_H,230,3.6530136615991897,0.9365159460416113,-0.12055759371745317,0.7386939035561252,0.5421108911545564
MI_343_H,308,3.991261973192101,0.9640426857654895,0.9187757668572233,1.2111474574777035,0.7424663815159944
MI_344_H,205,2.347869516520533,0.7908437346460007,-0.453677260568311,-1.0842863408049053,-0.5181754936106144
MI_345_H,270,2.589496754370836,0.8305322694759145,0.4124338732439194,-0.7467897640769152,-0.22929944300166538
MI_346_H,240,2.0731232166054094,0.5849706748815959,0.012690273022889966,-1.4680424790407907,-2.0166383793379192
MI_347_H,223,3.36204479124408,0.9288429132690637,-0.21383110043569337,0.3322786394785749,0.48626213248846584
MI_348_H,291,3.8306404007190995,0.9511637321491359,0.6922543933986399,0.9867967951078864,0.6487259279413784
MI_349_H,273,3.9240068134236243,0.9579886959419195,0.4524082332660223,1.117207774223875,0.6984019513687387
MI_350_H,351,4.056382977652067,0.9641958545296055,1.4917415938406988,1.302106226339445,0.7435812321358051
MI_351_H,170,1.2002471570863609,0.3547308719144092,-0.920044794159512,-2.687245597929264,-3.6924564779192073
MI_352_H,215,2.528475058924032,0.8038959180119726,-0.32042939382796787,-0.832022759755132,-0.4231741739916314
MI_353_H,86,0.46091449533707307,0.14499018559373344,-2.039326874778394,-3.7199199132238263,-5.219070180742531
MI_354_H,100,1.3274215112734031,0.41942211448074895,-1.852779861341914,-2.5096128543380356,-3.22159629772771
MI_355_H,96,0.44065393468221153,0.11817825795302606,-1.9060790080380512,-3.7482191642703575,-5.414222856427164
MI_356_H,187,3.7302888816505857,0.9342801560727702,-0.6935234207009287,0.8466292607835496,0.5258375220579696
MI_357_H,213,2.947780925194019,0.8983549758193365,-0.3470789671760365,-0.2463508142944201,0.2643533369273938
MI_358_H,179,3.354132575218773,0.9255890980156853,-0.8001217140932032,0.3212271295303137,0.46257898812863346
MI_359_H,200,1.336090121130747,0.3848892384419782,-0.5203011939384826,-2.4975048396213477,-3.4729464896408078
MI_360_H,146,2.758676147759126,0.8843650988746861,-1.2398396743363356,-0.5104858331565116,0.16252694253931474
MI_361_H,239,3.5440147000194764,0.9201186241336586,-0.0006345136511443468,0.586447920332786,0.42276172360194725
MI_363_H,211,2.041750629875404,0.6619220965341774,-0.37372854052410515,-1.511862624148101,-1.4565415435387035
MI_364_H,246,3.8667907937192627,0.9525071548725177,0.09263899306709585,1.0372904149227409,0.6585041334682894
MI_365_H,302,4.079759468123379,0.9586741760576077,0.8388270468130175,1.3347577004868678,0.7033912710662182
MI_366_H,165,1.7981924761364956,0.6644052248261052,-0.9866687275296836,-1.852056237469117,-1.4384679034509171
MI_367_H,310,2.9347123907631727,0.8473123164521439,0.9454253402052919,-0.26460449162195315,-0.10716458162925081
MI_368_H,253,3.3235354897901392,0.880137172690881,0.18591249978533606,0.2784901778443645,0.1317536569172104
MI_369_H,128,0.9184039491485984,0.3045615029071348,-1.4796858344689532,-3.0809144520671454,-4.057618085483543
MI_370_H,280,3.746484104912333,0.9442556264570611,0.5456817399842625,0.8692501890315958,0.5984447498110217
MI_371_H,259,2.6614701034810806,0.7493285354438763,0.2658612198295419,-0.6462598769811354,-0.8203470612219828
MI_372_H,100,2.804908502560531,0.8667618570696791,-1.852779861341914,-0.44591007746619143,0.03440039434756863
MI_373_H,308,2.6499325209045095,0.7019738633339081,0.9187757668572233,-0.6623751736585807,-1.1650216811250291
MI_374_H,257,3.407594995680548,0.9288785566082065,0.2392116464814733,0.3959015911099309,0.48652156527141505
MI_375_H,271,2.7286290358259153,0.8245385733129624,0.4257586599179537,-0.552454600867642,-0.2729250211068718
MI_376_H,239,2.9916199851995953,0.8618853967234852,-0.0006345136511443468,-0.18511793007785954,-0.0010932970118286585
MI_377_H,242,3.537368927541801,0.9364149662920509,0.039339846370958595,0.5771653349716186,0.5413759022876332
MI_380_H,214,3.5296300068618067,0.9359029465172325,-0.3337541805020022,0.5663558779737049,0.5376491270106647
MI_381_H,151,1.9503042518820453,0.6051728648555972,-1.1732157409661639,-1.6395917651237266,-1.869595187183026
MI_382_H,156,2.4803212374459402,0.8263270154696523,-1.1065918075959924,-0.8992823537057748,-0.25990770743729
MI_383_H,295,3.4431685824674094,0.9153684102359664,0.7455535400947773,0.44558954793680156,0.38818692671932675
MI_384_H,104,0.9794543262923613,0.46973208842218617,-1.7994807146457767,-2.9956413947856735,-2.855411286345342
MI_385_H,117,1.7566624166018323,0.6751074918873065,-1.6262584878833306,-1.9100639896122842,-1.3605706302345764
MI_386_H,175,2.026166246039641,0.6410242633154264,-0.8534208607893404,-1.5336303529926594,-1.608648028506932
MI_388_H,121,1.575855971188119,0.4775152132880458,-1.5729593411871934,-2.1626081850447942,-2.7987612139180973
MI_389_H,197,0.939109062992837,0.26546043571946265,-0.5602755539605855,-3.0519942644866247,-4.342218207714722
MI_390_H,246,3.265163937335407,0.8890345584251098,0.09263899306709585,0.19695881032537849,0.19651396269980623
MI_391_H,131,2.6557600573376345,0.8459319912344776,-1.4397114744468502,-0.654235472131405,-0.11721138479656847
MI_392_H,265,2.9325516627653574,0.8129966885774955,0.3458099398737478,-0.2676225218282777,-0.35693351608543616
MI_393_H,193,2.4409131729471927,0.816494280354137,-0.6135747006567228,-0.9543261765054338,-0.3314760255681247
MI_394_H,117,0.786390642321843,0.21080449185471484,-1.6262584878833306,-3.2653060775020832,-4.740035695148208
MI_395_H,118,1.7040093380429553,0.5786493356379384,-1.6129337012092964,-1.983607990387645,-2.0626487327836402
MI_396_H,213,2.8180402006129537,0.8751990677343213,-0.3470789671760365,-0.427568175374574,0.09581128052421098
MI_397_H,163,2.187752368124483,0.6715968537528745,-1.0133183008777522,-1.3079324410537263,-1.3861230796696082
MI_398_H,123,3.4913264947428573,0.9292595764953896,-1.5463097678391247,0.5128548557718393,0.4892948477995964
MI_399_H,334,4.152359596883418,0.9732518294446084,1.2652202203821155,1.4361630517399597,0.8094958414573864
MI_400_H,229,1.3567380675966338,0.3667445607662756,-0.13388238039148748,-2.4686645014595676,-3.6050139204238327
MI_401_H,186,3.709755165771755,0.9429215485649904,-0.706848207374963,0.8179484759586865,0.5887345613569092
MI_403_H,241,2.1999711455460416,0.7238442727849341,0.02601505969692428,-1.2908656749545662,-1.0058362253129596
MI_404_H,210,3.5316839344975177,0.9115522105818814,-0.38705332719813945,0.5692247331245838,0.36041042428274894
MI_405_H,173,2.4076653834339887,0.7546022111822713,-0.880070434137409,-1.0007655400652282,-0.7819622071065938
MI_406_H,212,1.2577394213674205,0.39629363763388215,-0.36040375385007084,-2.6069423897486548,-3.389938693756087
MI_408_H,266,3.4191647983318365,0.9193572860621477,0.3591347265477821,0.4120618916744207,0.4172202659437387
MI_409_H,156,3.25243482071119,0.9065641205771472,-1.1065918075959924,0.17917922006202397,0.3241042278755302
MI_410_H,105,3.3108630549428124,0.9389885625784901,-1.7861559279717423,0.26078975872840787,0.5601080206254473
MI_411_H,252,3.455940312345391,0.8982132585776711,0.17258771311130172,0.46342865892057156,0.26332183709372764
MI_412_H,209,2.383927004127363,0.7693294872928307,-0.40037811387217376,-1.0339224880332396,-0.6747685962243061
MI_413_H,234,3.8589921607803346,0.9599090537273934,-0.06725844702131592,1.0263975539048245,0.7123794230794289
MI_414_H,198,2.36265073426518,0.699567253359897,-0.5469507672865512,-1.0636404466041034,-1.1825383767558397
MI_415_H,95,2.004633877654665,0.6156043643351408,-1.9194037947120854,-1.5637060211310239,-1.793668716616806
MI_416_H,221,4.176211529651136,0.968506253734705,-0.24048067378376198,1.4694786072587387,0.7749548039810066
MI_417_H,131,3.1017500899289643,0.866042315654592,-1.4397114744468502,-0.031292005188197955,0.029163156864987737
MI_418_H,175,3.3360279221296323,0.8946150458096487,-0.8534208607893404,0.29593917567712125,0.23713196895847038
MI_419_H,258,3.6913994314502343,0.9365901068954647,0.2525364331555076,0.792309820515877,0.5426506766281897
MI_420_H,357,4.254804821046631,0.9720997001417685,1.5716903138849045,1.5792550009954338,0.8011099797917554
MI_421_H,279,2.442942031003864,0.7642226369253072,0.5323569533102281,-0.9514923376763125,-0.7119391990581784
MI_423_H,314,3.9816939546621453,0.9619531778843959,0.9987244869014291,1.1977831798049579,0.7272577378360665
MI_424_H,445,4.03474430401451,0.9616821147897503,2.7442715411999243,1.2718820746975095,0.7252847842719542
MI_425_H,145,3.010646939737604,0.877373639577556,-1.2531644610103698,-0.15854173742976305,0.11163906878928902
MI_426_H,125,2.1585234841210856,0.6592040847511988,-1.5196601944910562,-1.348758336265249,-1.4763248011656303
MI_427_H,262,3.9457401007261184,0.9614441170888064,0.3058355798516449,1.1475640789637485,0.7235524997167968
MI_430_H,187,2.6197303099069686,0.842331950235357,-0.6935234207009287,-0.7045605783835295,-0.1434145598523635
MI_431_H,184,3.2688719646858173,0.9226195746569892,-0.7334977807230316,0.20213805480257852,0.440965084170541
MI_433_H,462,3.4257588191845696,0.9113159352444142,2.9707929146585075,0.42127219215407585,0.3586906760825113
MI_434_H,309,3.914654031129618,0.9401936199323212,0.9321005535312576,1.1041441310883076,0.5688791231774526
MI_435_H,158,3.631063221283575,0.94512817060278,-1.0799422342479237,0.7080342869909528,0.6047956294259391
MI_436_H,147,1.7954275147747585,0.5911699600274375,-1.226514887662301,-1.8559182399597036,-1.9715164060223493
MI_437_H,250,3.959048729611288,0.9660105352057141,0.1459381397632331,1.166153111928942,0.7567895248852646
MI_438_H,181,1.8514481625161767,0.6403082843859342,-0.7734721407451345,-1.7776705349119526,-1.613859336164352
MI_439_H,393,3.2873952949513323,0.8815614638473177,2.0513826341501398,0.22801080246890895,0.14212046954841343
MI_440_H,231,2.4133277931410118,0.7174354907149574,-0.10723280704341885,-0.9928564818433419,-1.0524830380895538
MI_442_H,121,3.2000178871919163,0.9062331071521444,-1.5729593411871934,0.10596505851830954,0.3216949212250549
MI_444_H,221,3.694439359133529,0.944340086139595,-0.24048067378376198,0.7965558864633274,0.5990594961006149
MI_445_H,247,3.6563346602734543,0.9242130348356655,0.10596377974113017,0.7433325597517354,0.4525632065298403
MI_446_H,264,3.6160952167001517,0.932415345069939,0.3324851531997135,0.6871274953879135,0.5122643518732148
MI_447_H,201,2.2985283541161743,0.7059641216237593,-0.5069764072644483,-1.1532043715344036,-1.135978279532561
MI_449_H,294,3.611407889400792,0.9274371451753978,0.7322287534207429,0.680580398580402,0.4760301413930376
MI_450_H,156,3.164614812403552,0.9215288253856311,-1.1065918075959924,0.056515266959128965,0.433025981780774
MI_451_H,244,3.6595300036494223,0.9482171357198516,0.06598941971902722,0.7477957049685332,0.6272788994008207
MI_452_H,153,2.427369554243084,0.8417591513995939,-1.1465661676180954,-0.9732434351299675,-0.14758372019496035
MI_453_H,226,3.803627659863098,0.9586542714296764,-0.17385674041359042,0.9490663320688273,0.7032463937022569
MI_454_H,182,2.8203302967351758,0.8728037216398326,-0.7601473540711002,-0.424369448242218,0.07837656990607178
MI_455_H,200,1.9005012016753349,0.5955155538047201,-0.5203011939384826,-1.7091549447756431,-1.939886667779
MI_456_H,263,4.063999245924015,0.968190902813975,0.3191603665256792,1.3127443666918877,0.7726594980714594
MI_458_H1,215,2.934468243394034,0.8876347352868627,-0.32042939382796787,-0.2649455082309849,0.1863252424192309
MI_459_H,184,3.344647912210613,0.9324890401330667,-0.7334977807230316,0.30797927997017527,0.5128007470532572
